facteurs,FEM/PINNs,FEM/PINNs,PINNs/Corr,PINNs/Corr,FEM/Corr,FEM/Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.5,0.51",0.13592735161593572,0.04681905700230469,7.364292193306183,21.36755000611599,1.0010087343620202,1.0004085417359405
"1 : 0.52,0.49",0.07968848269902275,0.02387768477753111,12.604430544351006,41.99732387689327,1.004427945364549,1.0027988610323382
"2 : 0.51,0.55",0.13010560169129212,0.043955138576715874,7.698692501210439,22.768121035224638,1.001643020106223,1.0007759152347389
"3 : 0.5,0.46",0.07497443012189571,0.021946880026885135,13.366763410670075,45.62813478562826,1.002165469289196,1.0013951999907276
"4 : 0.49,0.47",0.16720655957369626,0.061933924976234955,5.9832885378940786,16.147948602703277,1.0004450913580003,1.000105837279923
"5 : 0.51,0.47",0.0718378749209692,0.020950825955591744,13.96829119935874,47.83990123344819,1.003452356039208,1.0022854444746718
"6 : 0.49,0.52",0.07314779005688617,0.021399412782697733,13.723344434959547,46.84879312771551,1.003832317606758,1.0025366625111969
"7 : 0.54,0.48",0.08861722019410367,0.027041017005667682,11.316733463263567,37.04443191938277,1.002857461192009,1.0017191134973282
"8 : 0.55,0.5",0.11757853729369383,0.03882478799697349,8.527758761831647,25.791994848764375,1.0026814016096468,1.001368732022309
"9 : 0.49,0.47",0.14099756555824883,0.04913289877049482,7.094874496046859,20.35469882275933,1.0003600318839145,1.0000853567625445
"10 : 0.53,0.47",0.08392510770630777,0.025357456863670375,11.952440457883764,39.5114375318232,1.0031098527811255,1.0019095728348133
"11 : 0.5,0.46",0.090477322650974,0.027696483745121236,11.069490543721447,36.137353488587166,1.0015378675061908,1.0008776234883547
"12 : 0.51,0.52",0.07477249449222907,0.02192158935422508,13.42290623435247,45.72748735124947,1.0036641824778272,1.0024191999146124
"13 : 0.54,0.46",0.07883169862704525,0.023524361169790082,12.739580953977528,42.624939573262964,1.004282806398802,1.0027244733619158
"14 : 0.46,0.47",0.06154050574534712,0.017356223853864275,16.295707965025294,57.7316028094467,1.0028461096461379,1.0020026218031366
"15 : 0.46,0.49",0.07743527254600142,0.023023474314737863,12.94988368598498,43.509991766959125,1.0027777726632645,1.001751177881039
"16 : 0.45,0.53",0.15783927866154662,0.057251021116288346,6.337986222222215,17.46825305900558,1.0003831734823754,1.000075324745797
"17 : 0.53,0.46",0.10852437460959634,0.03491881300451636,9.229361226333433,28.66151419778187,1.001610655133893,1.0008260546986356
"18 : 0.53,0.53",0.06984509529583008,0.02006487144464572,14.381169965602375,49.99316338506781,1.0044541867130272,1.0031063964325553
"19 : 0.54,0.46",0.13106431065982457,0.04457666725985092,7.6371808827632695,22.44214667942006,1.0009618477837585,1.000396105125276
"20 : 0.55,0.55",0.08809701648207137,0.0265583925629904,11.396559168796895,37.749475194065056,1.0040028609324017,1.0025653812508482
"21 : 0.53,0.5",0.16674724852705933,0.06170933518601106,6.002047846698539,16.209203299634687,1.0008249639647426,1.0002591595153534
"22 : 0.5,0.55",0.11476649337216323,0.03728684746589739,8.727504680814281,26.841371249783194,1.0016251081061958,1.0008301155661894
"23 : 0.53,0.51",0.16830263638679782,0.06248197549574978,5.946510157676663,16.008674280984803,1.0008133368378551,1.0002535941439321
"24 : 0.46,0.52",0.07902417330544652,0.02357047974875263,12.696990282369383,42.516240288932,1.0033691605315285,1.0021281807233726
"25 : 0.51,0.45",0.12724441260215824,0.042905813245370295,7.8652714539787745,23.314595334315968,1.0008118461180522,1.0003316733055425
"26 : 0.46,0.48",0.14008648612746824,0.04899824873805599,7.144881163602254,20.4160897862374,1.0009012960073762,1.0003526456045446
"27 : 0.54,0.46",0.07561645278508582,0.0223561675398569,13.285632554961879,44.86431585480724,1.004612406812274,1.0029941618111289
"28 : 0.5,0.48",0.07734301595569386,0.022890661677141374,12.96561846391369,43.76398069681164,1.0028000357299154,1.0017864757756612
"29 : 0.49,0.46",0.19061883066161397,0.07407688124039653,5.246900484633053,13.499252903084116,1.0001580349786081,0.9999825541358403
"30 : 0.48,0.48",0.13785355678017025,0.04769095733881721,7.257936250470902,20.972039827575333,1.0005323270111466,1.0001766567248707
"31 : 0.53,0.49",0.08954541261803368,0.0274735858883529,11.203139463365584,36.46798983158257,1.0031897458644476,1.001906450813564
"32 : 0.5,0.46",0.10639909631277594,0.034313012916165446,9.415978218950087,29.17144074601048,1.0018515733970708,1.0009600231010125
"33 : 0.51,0.52",0.13834972715811233,0.04805259575555086,7.239280639979451,20.824445232728664,1.0015525013621618,1.0006686486019187
"34 : 0.45,0.51",0.06836390225122958,0.019739550876305634,14.676972568121448,50.77497879600337,1.0033751179910326,1.0022752771870482
"35 : 0.51,0.48",0.08519397943071337,0.02579124595760932,11.767782217707735,38.83264678618177,1.0025441962005073,1.001542344447381
"36 : 0.51,0.5",0.0913624625119728,0.028115082727878223,10.974226252161772,35.62323290396154,1.0026323345610377,1.001550140129352
"37 : 0.51,0.46",0.08529314291790266,0.025799821873046084,11.749641727790927,38.81037647333085,1.0021638711226242,1.0013007998377943
"38 : 0.54,0.51",0.07555964735056817,0.022161547554533884,13.292149493023418,45.253974234119916,1.0043501282238827,1.0028981020210996
"39 : 0.52,0.54",0.12013282510618237,0.039729156600319004,8.344215101165343,25.201458778677637,1.0024141333966619,1.0012327023745677
"40 : 0.49,0.48",0.09402385028961759,0.029056753695101654,10.650311922232909,34.44171961854334,1.0013833337137563,1.0007645637917644
"41 : 0.49,0.52",0.14009365895703463,0.048846699554463406,7.146805684649416,20.482450629157118,1.0012221582174716,1.0005001120215677
"42 : 0.52,0.46",0.14171231143058605,0.049542340530611025,7.062453256021982,20.191046301987857,1.0008365752813437,1.0003116915624168
"43 : 0.46,0.52",0.060120772272610444,0.016854481919658684,16.696755060029727,59.49455904787006,1.0038218086556032,1.0027499697903919
"44 : 0.52,0.48",0.07123568528802085,0.020660705451725353,14.083127595729469,48.50548714488009,1.003221245280426,1.0021575826928182
"45 : 0.52,0.47",0.09127768792003157,0.0280423524859902,10.977357499589283,35.70136880451389,1.0019878120341288,1.0011503682485132
"46 : 0.47,0.51",0.15321526386289216,0.05515755389569155,6.5329048378747,18.135984298520167,1.0009407385261369,1.0003365313970418
"47 : 0.46,0.45",0.1117407831934846,0.03610683408018447,8.953233508110731,27.700402159248746,1.0004413243104429,1.000173824718378
"48 : 0.48,0.53",0.15398754927651104,0.055347311167694424,6.4988159697186,18.072058176590154,1.0007367443760198,1.0002398273404116
"49 : 0.49,0.45",0.08824177253123956,0.026798134384140023,11.345529490522681,37.34024445211042,1.0011496325491729,1.000648888764294
