facteurs,FEM/PINNs,FEM/PINNs,PINNs/Corr,PINNs/Corr,FEM/Corr,FEM/Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.5,0.51",0.005664125195138601,0.0004628483442899198,176.55047623768246,2160.557940119617,1.000004000671576,1.0000106653268042
"1 : 0.52,0.49",0.0032755405423234773,0.00030397328355137837,305.30292448235105,3289.9385165686112,1.0000321068318638,1.0000534135635115
"2 : 0.51,0.55",0.0050493067477096,0.00041091920763007127,198.04812092458926,2433.6071605321686,1.0000057133557352,1.0000159260887465
"3 : 0.5,0.46",0.002201572923636943,0.000195660983056746,454.23590938612904,5111.198355327438,1.0000334790481058,1.0000620948013899
"4 : 0.49,0.47",0.009571508659879515,0.0008304097167494696,104.47691893832807,1204.229276910498,1.0000017343757373,1.000003692740665
"5 : 0.51,0.47",0.0024844336393021237,0.0002292385390387222,402.5221703488113,4362.560809399797,1.0000396205794866,1.000067066414395
"6 : 0.49,0.52",0.0024927966519488545,0.00022810071519171286,401.1724411701359,4384.338153669049,1.0000413182030639,1.0000706684942238
"7 : 0.54,0.48",0.0031742086784953,0.000279115319738737,315.04639946074286,3582.9054793684804,1.000023015296987,1.000043808467606
"8 : 0.55,0.5",0.005503486895806476,0.0004831028264920442,181.7046714438147,2069.991546993842,1.0000092781978553,1.0000187671673642
"9 : 0.49,0.47",0.005554261536831783,0.0004417784251975272,180.04252789993132,2263.5968433913345,1.0000032877085516,1.0000082487555173
"10 : 0.53,0.47",0.0031788051462960727,0.0002866412236674444,314.5916550713997,3488.841663850894,1.0000255721227644,1.000045843708183
"11 : 0.5,0.46",0.002941848098338389,0.00025227537431501414,339.92840002796515,3964.065974411233,1.0000177171934805,1.0000362275040051
"12 : 0.51,0.52",0.0024127390208914835,0.00021749374443201042,414.48370804009653,4598.165789810696,1.000041015912134,1.0000722951451009
"13 : 0.54,0.46",0.003185490807353388,0.00029604537374069637,313.93368101031524,3378.0449753900543,1.0000328549769701,1.0000545872522302
"14 : 0.46,0.47",0.0018976120348856997,0.00017953504347130298,527.0062851503919,5570.425307792509,1.0000534691617886,1.0000865497881744
"15 : 0.46,0.49",0.0030120201432713347,0.00027856185729046977,332.01230166409505,3590.036918486018,1.000027740426133,1.0000473517548198
"16 : 0.45,0.53",0.006863302669766406,0.0005470502829594616,145.7027629427569,1827.9960326020266,1.0000021618973651,1.000005746883712
"17 : 0.53,0.46",0.004193878149629661,0.00035590518052965514,238.44520828702534,2809.798915471339,1.0000101489188489,1.0000219902628562
"18 : 0.53,0.53",0.0020035257705162766,0.0001811884828741641,499.15097085899606,5519.6985816139595,1.0000618334942177,1.0001058119253088
"19 : 0.54,0.46",0.005320927445750502,0.0004360518222754375,187.93804048014925,2293.3326233471003,1.0000046776913951,1.0000118694942126
"20 : 0.55,0.55",0.0028104157306694756,0.00024346192830358677,355.8320052796394,4107.694991388254,1.0000358651135624,1.0000673434863694
"21 : 0.53,0.5",0.008501692468860065,0.0007079895823107927,117.62382596266725,1412.4570093628718,1.0000015953453152,1.0000048480907708
"22 : 0.5,0.55",0.0038419021366068633,0.0003109971771886993,260.2901496768401,3215.5409050035873,1.0000092821811721,1.000024144590911
"23 : 0.53,0.51",0.00819289285918763,0.0006696203408936216,122.05717888486245,1493.3910009887732,1.0000013892983768,1.000004991169569
"24 : 0.46,0.52",0.003001110890890064,0.00027495488420273766,333.2199395166823,3637.1485803735295,1.0000299895452436,1.0000517667447555
"25 : 0.51,0.45",0.005299532207821571,0.0004403375414939743,188.69685265877374,2271.0117255270616,1.0000050481797327,1.0000117199225746
"26 : 0.46,0.48",0.00811997239468655,0.000733563826291444,123.15355126390511,1363.216874926124,1.0000034365705244,1.0000065868358723
"27 : 0.54,0.46",0.0030278829467892156,0.00028388932469450095,330.27613588194816,3522.7141055375932,1.0000374795683886,1.0000609285128603
"28 : 0.5,0.48",0.0026015578259135797,0.00023403433845111795,384.39717159522723,4273.119100343426,1.0000314700226085,1.00005660177171
"29 : 0.49,0.46",0.011832649391007017,0.0010301125717986105,84.51202115636487,970.7697295760439,1.000001115668633,1.00000210275782
"30 : 0.48,0.48",0.006009978743838462,0.000495587362432381,166.39053702294817,2017.8246427631334,1.0000035906837852,1.0000083925580427
"31 : 0.53,0.49",0.003456533980869567,0.0003075435583903432,289.3136131315838,3251.706183575413,1.0000223349174713,1.0000412905366651
"32 : 0.5,0.46",0.005165650040595863,0.0004667276747690045,193.58837944132767,2142.6158864581407,1.0000098201199819,1.0000181306097373
"33 : 0.51,0.52",0.0068036479006257445,0.0005839733389032374,146.98058669505107,1712.4236881181732,1.0000041601005245,1.0000097787673656
"34 : 0.45,0.51",0.002372560645245596,0.0002221392956998541,421.50362503042373,4501.997916831878,1.0000429125755397,1.0000706464872438
"35 : 0.51,0.48",0.003024230262401447,0.0002678286097658797,330.6704204704622,3733.8956049669564,1.0000234924677827,1.000044068889228
"36 : 0.51,0.5",0.003307221245015247,0.0002885841253639103,302.37476263103366,3465.3307000653717,1.000020238929797,1.0000394291750725
"37 : 0.51,0.46",0.0029554749720292544,0.0002607401852381237,338.36262220742503,3835.3975741108175,1.000022261404235,1.0000422739355048
"38 : 0.54,0.51",0.0024658574779835365,0.00022255517576778654,405.55694439815784,4493.623421119762,1.0000456240923508,1.000079150321551
"39 : 0.52,0.54",0.005081144849890448,0.0004317117925102106,196.80779636550352,2316.4063802010055,1.0000089209208662,1.0000199505786644
"40 : 0.49,0.48",0.0030362641027278053,0.0002570003118178833,329.3572144930149,3891.1736731865894,1.0000154873395632,1.000032847346492
"41 : 0.49,0.52",0.006753310452963583,0.0005736011428283322,148.07607645931563,1743.3872310060651,1.000003714986531,1.0000089080974006
"42 : 0.52,0.46",0.006712756694345685,0.0005651325707723336,148.97059802994485,1769.510387851296,1.0000033791861924,1.000007954494752
"43 : 0.46,0.52",0.0017504650644134447,0.0001652731759178019,571.3157463956596,6051.249851393089,1.0000682548148934,1.0001092812118624
"44 : 0.52,0.48",0.0021896250260845444,0.00019855391307713272,456.7189885869923,5036.797678636104,1.0000433272980997,1.000075888471017
"45 : 0.52,0.47",0.0031401409746831745,0.0002714886830536164,318.46291111645286,3683.530934372378,1.0000184361136595,1.000036962360014
"46 : 0.47,0.51",0.00886221767224296,0.000787491224543135,112.83885910475729,1269.8621908011623,1.0000025312739136,1.0000053316350355
"47 : 0.46,0.45",0.003915472533116546,0.00032244014234333526,255.398923984429,3101.4021529982997,1.0000074718485525,1.0000165516766981
"48 : 0.48,0.53",0.006881252696783786,0.0005573937559115212,145.32270607537072,1794.0759289271898,1.000002263085062,1.0000067204151777
"49 : 0.49,0.45",0.002702084819110858,0.0002311481785488317,370.0912624794402,4326.388426602597,1.0000179820312673,1.000036804503936
