nb_vert,h,err
16,0.16663035129479017,2.878926039074868e-06
32,0.08691933730437637,1.3048906158891938e-07
64,0.04347038548979546,9.51396257370948e-09
128,0.02197797091453632,6.503453774623039e-10
256,0.010988924822874708,4.043432896093516e-10
