nb_vert,h,err
16,0.16663035129479017,8.136725678060848e-08
32,0.08691933730437637,5.559497878064683e-09
64,0.04347038548979546,3.3683031961238507e-10
128,0.02197797091453632,2.2887303295444427e-11
256,0.010988924822874708,2.38915264894818e-11
