nb_vert,h,err
16,0.16663035129479017,0.00016783114990678698
32,0.08691933730437637,2.2310885835203155e-05
64,0.04347038548979546,2.6273961774264303e-06
128,0.02197797091453632,3.398273544792428e-07
256,0.010988924822874708,4.223235184566631e-08
