nb_vert,h,err
16,0.16663035129479017,2.15659066303701e-06
32,0.08691933730437637,3.001010210167438e-07
64,0.04347038548979546,3.6085384105200385e-08
128,0.02197797091453632,4.542000987452358e-09
256,0.010988924822874708,5.662935168678359e-10
