nb_vert,h,err
16,0.16663035129479017,0.007683738812387341
32,0.08691933730437637,0.001159908186133375
64,0.04347038548979546,0.0003417164908327998
128,0.02197797091453632,0.00011908152744357194
256,0.010988924822874708,3.062401406405969e-05
