method,FEM,FEM
n_vert,20,40
h,0.23,0.11
0,0.037521514100564646,0.009084325480757376
1,0.03766604108713884,0.009119617283449896
2,0.03778564844649948,0.009148835878585367
3,0.03722388229140452,0.00901160332519461
4,0.0371977292231437,0.00900524320168614
5,0.03720013045773593,0.009005657552809689
6,0.03708151432354304,0.008976826421664016
7,0.036895659913381514,0.008931695495618177
8,0.03683370000985651,0.008916536631841668
9,0.037325023470958237,0.009036206763234488
