method,PINNs,PINNs
n_vert,20,40
h,0.23,0.11
0,0.005265274895085484,0.005265274895085543
1,0.004813885542985328,0.004813885542985355
2,0.005176977119793867,0.005176977119793905
3,0.005071049492672204,0.005071049492672265
4,0.005243732608413794,0.005243732608413765
5,0.005769758783122286,0.00576975878312231
6,0.007166772829590795,0.007166772829590824
7,0.004683290259370322,0.004683290259370353
8,0.005082776763792703,0.005082776763792781
9,0.0038567200492689527,0.003856720049268966
