nb_vert,h,err
16,0.29619219587722484,0.0001020673145852505
32,0.1433188044567221,5.4567139070901924e-06
64,0.07052195139934005,3.175301034297117e-07
128,0.03498333022172013,1.9186107944737786e-08
256,0.017423070345719664,1.1800898644600156e-09
