nb_vert,h,err
16,0.29619219587722484,1.2995516978541058e-05
32,0.1433188044567221,1.5261992920203733e-06
64,0.07052195139934005,1.8382895474237042e-07
128,0.03498333022172013,2.2505387253965303e-08
256,0.017423070345719664,2.7910624080921942e-09
