facteurs,FEM/PINNs,FEM/PINNs,PINNs/Corr,PINNs/Corr,FEM/Corr,FEM/Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.51",0.005309553806360267,0.000269709508155574,0.03395396715745347,0.033958251639391014,0.00018028041556188853,9.158863347483366e-06
"1 : 0.54,0.49",0.008376274370950117,0.0004948758640902454,0.07258769565683018,0.07274748351295696,0.0006080144547766338,3.6000973763865455e-05
"2 : 0.52,0.6",0.003161533748544088,0.00016326048328145625,0.04220657641078977,0.042245345329440964,0.0001334375157332167,6.896995494876543e-06
"3 : 0.51,0.42",0.001569491560089876,9.154499695690066e-05,0.0262469048359485,0.026174237215370957,4.119429561850332e-05,2.3961204662303304e-06
"4 : 0.48,0.44",0.023523797305858872,0.0011156238044299329,0.09662925971916228,0.09681054588125869,0.002273087119448767,0.0001080041495049884
"5 : 0.53,0.43",0.007433593300757465,0.00047476394721272726,0.017476816938323144,0.017491829565568787,0.00012991554931128353,8.30449004852172e-06
"6 : 0.49,0.53",0.0062277446497056264,0.00037499746220955716,0.019209677128448854,0.019230503560511095,0.0001196329639592699,7.2113900322035144e-06
"7 : 0.58,0.45",0.005128546471856927,0.0002769643731219176,0.028885004625517383,0.02891292762527448,0.00014813808856176819,8.00785087485352e-06
"8 : 0.59,0.49",0.015329712617390223,0.0008956309020080907,0.07594483975878674,0.0761266511542481,0.0011642125682759517,6.818138124013449e-05
"9 : 0.48,0.45",0.0017757640414647717,9.152899282161186e-05,0.07019338029984544,0.06981774367325895,0.00012464688068532722,6.390347759490856e-06
"10 : 0.56,0.43",0.005481110136745708,0.000300284266321839,0.0450022459745492,0.045066349051152636,0.00024666226658742534,1.3532715560629274e-05
"11 : 0.51,0.42",0.0025855250960572233,0.00014040684602118197,0.02486544597208514,0.024812968257449247,6.429023458548112e-05,3.483910613452152e-06
"12 : 0.51,0.53",0.004351497927558996,0.00025262000506904084,0.018834629085131973,0.018846526107555637,8.195884943029417e-05,4.761009520824516e-06
"13 : 0.59,0.43",0.005451603770891681,0.00033470378958753093,0.09100899632810532,0.09119641450308194,0.0004961449875673661,3.052378553097679e-05
"14 : 0.41,0.44",0.0011795877916290862,0.00017717683444154722,0.06871862749649525,0.06863554504705616,8.105965405237264e-05,1.2160628601607624e-05
"15 : 0.42,0.47",0.009937384607995281,0.000585299986499826,0.03053718729358405,0.030581055512679797,0.0003034597749827312,1.7899091378721917e-05
"16 : 0.4,0.56",0.001211099370401743,5.5105671227975066e-05,0.29027395229611624,0.2892585733191438,0.000351550600869852,1.593978784119786e-05
"17 : 0.57,0.42",0.005133345625543002,0.00027158804618941657,0.034558102749246485,0.03457490474252081,0.00017739868557491002,9.39013082620642e-06
"18 : 0.56,0.57",0.002302945664293541,0.0001469410220596984,0.019925466200355787,0.01992919989592414,4.5887265995136856e-05,2.9284170015391275e-06
"19 : 0.57,0.42",0.005194096546832766,0.00026797420041970745,0.03153373004996309,0.03152058514394307,0.00016378923836126992,8.446703600709452e-06
"20 : 0.6,0.6",0.0023776787046507503,0.0001286569179784198,0.035211902201531045,0.03525317657269779,8.372259001482524e-05,4.5355650467923314e-06
"21 : 0.56,0.49",0.011833001463302366,0.00048748921382568174,0.0595923220188935,0.05972501639365615,0.0007051560336511526,2.9115301287469387e-05
"22 : 0.49,0.6",0.00239854443041436,0.00012839244221016742,0.02598740931281495,0.025960528720318496,6.233195586815057e-05,3.3331356834688843e-06
"23 : 0.56,0.52",0.0032813082411219715,0.00012626806698603599,0.2149289823718502,0.2152896609801962,0.000705248241112711,2.718420933404839e-05
"24 : 0.42,0.55",0.009899332832443946,0.0005578195998271394,0.026751863308608955,0.026794430863796938,0.0002648255987799651,1.4946458702039162e-05
"25 : 0.53,0.41",0.008090773139763424,0.0004180502284070188,0.025778728769587866,0.02576947338905363,0.00020856984630622812,1.0772934236222462e-05
"26 : 0.43,0.46",0.030404254269755127,0.0023705778710263817,0.3491362854908241,0.35019298352661354,0.010615228398860834,0.0008301597373368964
"27 : 0.59,0.42",0.005294867028509994,0.0003273976008814525,0.0895282103855319,0.08971355343586444,0.00047403996929185885,2.937200216145201e-05
"28 : 0.5,0.46",0.006296665256549704,0.0003598618697785146,0.015595842481474777,0.01560017032568006,9.820179949972416e-05,5.613906462262526e-06
"29 : 0.48,0.42",0.022302967877476373,0.0007400931711334496,0.23903568262068317,0.23945023942644914,0.005331205151059734,0.0001772154870257845
"30 : 0.45,0.46",0.009485654539153739,0.0004794158659820279,0.02511224517414126,0.025091805392731422,0.00023820608242443458,1.2029409611408854e-05
"31 : 0.55,0.48",0.007521493029245559,0.0004084287756040565,0.036773500453063226,0.03683404120465697,0.0002765916273186735,1.5044082349767412e-05
"32 : 0.49,0.41",0.010730447995195404,0.0006138972631662819,0.2359068376895128,0.23643910363577111,0.00253138605353832,0.00014514931862748878
"33 : 0.51,0.54",0.016453639827239658,0.0008223219154085607,0.05875629597843492,0.05889257695770957,0.0009667549316118582,4.84286566872098e-05
"34 : 0.4,0.51",0.0032148609555035824,0.00024731611178781444,0.04219268186019414,0.042227174945682844,0.0001356436055203224,1.0443460719350096e-05
"35 : 0.52,0.45",0.007589299806501903,0.0004126345487804932,0.01773712077823146,0.017748415708935004,0.00013461232729013292,7.323609507625012e-06
"36 : 0.52,0.5",0.006421528305481447,0.0003457797599377261,0.023159041264340513,0.023181652191723117,0.00014871643900677545,8.01574612981388e-06
"37 : 0.52,0.42",0.006178733337856259,0.0003361726094126859,0.017747730145772002,0.017746763246867074,0.000109658491922958,5.965975709328454e-06
"38 : 0.59,0.52",0.004354177228759904,0.000246727302625384,0.022176209390960974,0.022200690540249573,9.655914595033382e-05,5.4775164934166564e-06
"39 : 0.54,0.59",0.007674661612376345,0.00039840397987883413,0.04714812779277666,0.04724702192673266,0.0003618459264666373,1.8823401573032835e-05
"40 : 0.47,0.46",0.0019373490206967465,0.00010513286659433363,0.029995880290961414,0.029918112232776364,5.8112489306630934e-05,3.1453769021227785e-06
"41 : 0.49,0.53",0.014257013277110892,0.0007065802569384545,0.04686482004234082,0.04695541220727783,0.0006681523615730657,3.317776722206941e-05
"42 : 0.54,0.43",0.01814295672536681,0.0008973138701359348,0.027735333701736933,0.02776622732601258,0.0005032009591142207,2.4915020900978496e-05
"43 : 0.41,0.54",0.0009484425592873992,0.00013215842470622503,0.06154056634514287,0.061491360740081775,5.8367692244383295e-05,8.12660136845142e-06
"44 : 0.53,0.46",0.0035992767938926497,0.00023546663509346936,0.016473279607249872,0.016466478435487507,5.929189300967948e-05,3.877306269043419e-06
"45 : 0.53,0.44",0.00397665676011921,0.00021465261315466172,0.024287228415980217,0.024279938419996705,9.65819710649671e-05,5.211752229086561e-06
"46 : 0.44,0.52",0.045736028005862676,0.002572693253379646,0.13198565562615353,0.1323434275235032,0.0060364996420899045,0.0003404790431188548
"47 : 0.43,0.4",0.001494627261944009,8.029781004826453e-05,0.050456292273188694,0.05016981694549635,7.541334996812267e-05,4.028526431245669e-06
"48 : 0.46,0.57",0.0038683427700441767,0.00018431373858958234,0.06962859923963108,0.06961130451073376,0.00026934728845693035,1.2830319782471197e-05
"49 : 0.47,0.4",0.0010103532546075207,5.532112748338682e-05,0.044335302433969576,0.044119307490737884,4.47943171081699e-05,2.4407298341738533e-06
