method,FEM,FEM,PINNs,PINNs,Corr,Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.51",0.0019141963297779,0.0001728778512382,0.0189435911760822,0.0189435875315105,0.5577940459996419,0.5577874110421264
"1 : 0.54,0.49",0.0023646583071927,0.000282960444234,0.0406629289731188,0.0406629682222167,0.5576084393117225,0.5577760142109711
"2 : 0.52,0.6",0.0014551642950211,0.0001344853558522,0.023582814033577,0.0235828136191728,0.5576861685803906,0.5577802954101606
"3 : 0.51,0.42",0.0004289108829723,4.9029790661782846e-05,0.0145623862042788,0.0145623874729134,0.5576080147201047,0.5577759880976089
"4 : 0.48,0.44",0.011709643612413,0.0012692162993171,0.0541867373672671,0.0541867623581429,0.557628608327425,0.5577770937250449
"5 : 0.53,0.43",0.0008513971257164,9.978560605884616e-05,0.0097649052827196,0.0097649110564615,0.5576199988994246,0.5577767389943455
"6 : 0.49,0.53",0.0008077040333366,9.419393321633676e-05,0.010737788163635,0.0107377871953504,0.557634449626877,0.5577776151052283
"7 : 0.58,0.45",0.0009964901002829,0.0001126861596098,0.0161423153203727,0.0161423183775508,0.5576422171874639,0.5577780834123249
"8 : 0.59,0.49",0.0044161803818018,0.0005017894437964,0.0425572217986344,0.0425572253155967,0.5576049366070363,0.5577756877475258
"9 : 0.48,0.45",0.0020458334900789,0.0001674153709099,0.0387522318579219,0.0387522304860451,0.5577309152524283,0.5577833127754708
"10 : 0.56,0.43",0.0013398101013782,0.0001550575274715,0.0251718716756742,0.0251718620671708,0.5576247076904595,0.5577770495602961
"11 : 0.51,0.42",0.000614034543116,6.829109138237136e-05,0.0138136686026378,0.0138136683196631,0.5576171936091332,0.5577765430452915
"12 : 0.51,0.53",0.0006417456886046,7.408026635953505e-05,0.010518893606586,0.0105188900669914,0.5576426001058543,0.5577780646258657
"13 : 0.59,0.43",0.0022172551531235,0.0002563196320625,0.0509686108300663,0.0509685814755178,0.5576075459943942,0.5577759620567662
"14 : 0.41,0.44",0.0005108752712255,6.326926000417789e-05,0.038242093533976,0.0382421065659988,0.5575549188899492,0.557772718867261
"15 : 0.42,0.47",0.0015281890667022,0.000179460237489,0.0170815294808886,0.0170815341507655,0.5575866758508911,0.55777460627166
"16 : 0.4,0.56",0.0083558057671323,0.0006425821268234,0.1608448152918961,0.1608448231351437,0.5579477774140957,0.5577967137823387
"17 : 0.57,0.42",0.0012803252465428,0.0001365458334143,0.0192947184293792,0.0192947296996943,0.5576630432937268,0.557779425138654
"18 : 0.56,0.57",0.0004348988384456,5.0256592546804376e-05,0.0111184902032985,0.0111184929075523,0.5576257477357403,0.5577769175738383
"19 : 0.57,0.42",0.0016332622550176,0.0001538124350957,0.0175751433357444,0.0175751534228391,0.5577503527378828,0.5577847628776894
"20 : 0.6,0.6",0.0006938296285607,7.786843053158602e-05,0.0196856340608507,0.0196856438499501,0.5575914968723829,0.5577747746263207
"21 : 0.56,0.49",0.0087926373552646,0.0007619632134999,0.0346740143083185,0.0346740070269665,0.5578261492278198,0.5577891560543338
"22 : 0.49,0.6",0.0007554038904885,7.544668631424218e-05,0.0144666458147167,0.014466644046242,0.5577385291527923,0.5577836543361574
"23 : 0.56,0.52",0.0134051842083491,0.0011267176683393,0.124643158477167,0.1246431547065963,0.5579024883167587,0.5577933162170207
"24 : 0.42,0.55",0.0013825997878649,0.0001618199048071,0.014968448412348,0.0149684624741928,0.5576165515923409,0.5577765351730354
"25 : 0.53,0.41",0.0017452016841122,0.0001712362804229,0.0143695417875231,0.0143695415946916,0.5576539136555789,0.5577787728156703
"26 : 0.43,0.46",0.0178142815160726,0.0032313401738734,0.1959320741281966,0.1959319135606792,0.5575862189256282,0.55777457373457
"27 : 0.59,0.42",0.0021224753073705,0.0002471483061593,0.0501404287834419,0.0501403991715875,0.5576063159104611,0.5577758816677725
"28 : 0.5,0.46",0.000732853742375,8.443051539132345e-05,0.0087041303513915,0.0087041287840972,0.557631399244911,0.5577774377306627
"29 : 0.48,0.42",0.0344192275023641,0.0041614858504627,0.1357769221663449,0.1357769384711437,0.5576198168089648,0.5577758529569242
"30 : 0.45,0.46",0.0022654368314343,0.0002083694076,0.0139857703916904,0.0139857709993809,0.5576380728376901,0.5577776370909159
"31 : 0.55,0.48",0.0014685198550697,0.0001678693532477,0.0205778939844374,0.0205778954758517,0.557628925436078,0.5577772725880106
"32 : 0.49,0.41",0.0060680045732777,0.0007826461360418,0.132163038502604,0.1321630578272434,0.5575909384633667,0.5577748831194717
"33 : 0.51,0.54",0.0047102966465332,0.0004864810368978,0.0329461950784444,0.0329462016518128,0.5576451676814955,0.557778227930686
"34 : 0.4,0.51",0.0008594390626242,0.000101910517201,0.0235728335130628,0.0235728380603198,0.557599860411589,0.5577754559789978
"35 : 0.52,0.45",0.000925113350843,0.0001052995123433,0.0099060821230915,0.0099060731658198,0.5576391464684867,0.5577779333895838
"36 : 0.52,0.5",0.0010105575114275,0.0001132760518226,0.0129426413451229,0.0129426308535615,0.5576527105102531,0.5577787407911452
"37 : 0.52,0.42",0.0008216224931652,9.324792480152388e-05,0.0098987620682149,0.0098987590857476,0.5576223381466909,0.5577768718582019
"38 : 0.59,0.52",0.0007132155620753,8.244429942939018e-05,0.0123964210022028,0.0123964205729348,0.5576191127869368,0.5577765382546399
"39 : 0.54,0.59",0.0021798569594641,0.000224690250892,0.0264043970096623,0.0264044010240771,0.5576116429631467,0.5577759398582978
"40 : 0.47,0.46",0.0005912339574099,6.495288650151507e-05,0.0166483386736349,0.0166483385771222,0.5576310573996306,0.5577773830546792
"41 : 0.49,0.53",0.0039832016334125,0.0003925391180065,0.0262435791968078,0.0262435799577708,0.557679738722312,0.5577804938582825
"42 : 0.54,0.43",0.0035056101100348,0.0003350269474252,0.0155037776213906,0.0155037788090282,0.557684073714862,0.5577807509254196
"43 : 0.41,0.54",0.0004226293934175,5.120027520396935e-05,0.0342745062570385,0.0342745119359659,0.5576153106345976,0.5577764170001538
"44 : 0.53,0.46",0.0005165657805583,5.977226403351928e-05,0.0091815220713722,0.0091815232778094,0.5576399595272443,0.5577779384869238
"45 : 0.53,0.44",0.0007827857933128,8.729298786981961e-05,0.0135397141953755,0.0135397099485806,0.5576497094698811,0.5577785688581519
"46 : 0.44,0.52",0.0137835273212338,0.0019477975620248,0.0742745068281892,0.0742745551254423,0.5576105406559368,0.557776154466495
"47 : 0.43,0.4",0.0008308955296091,8.632397134047289e-05,0.0278379809696226,0.0278379916911832,0.5574488401635225,0.5577662139951172
"48 : 0.46,0.57",0.0042076036732013,0.0003356999131334,0.0388203762122882,0.0388203778292107,0.5579212661233549,0.5577951467148043
"49 : 0.47,0.4",0.0004955299924972,5.526226861536982e-05,0.0244985303193484,0.0244985349773666,0.5575442602991557,0.5577720987094175
