nb_vert,h,err
16,0.16660094771444728,5.649031546699708e-05
32,0.08694977804807888,1.8281943464962585e-05
64,0.04347576862597117,4.956353131980833e-06
128,0.021977593606715005,1.3156703665880232e-06
256,0.010988658015609403,3.4081016709853033e-07
