nb_vert,h,err
16,0.16660094771444728,0.0018984980820547516
32,0.08694977804807888,0.0006979445777554252
64,0.04347576862597117,0.00014021707684254114
128,0.021977593606715005,3.657248808248702e-05
256,0.010988658015609403,9.55618800207341e-06
