nb_vert,h,err
16,0.16660094771444728,3.192170257996371e-06
32,0.08694977804807888,5.180992064274224e-07
64,0.04347576862597117,4.9956006796310936e-08
128,0.021977593606715005,3.536379611226988e-09
256,0.010988658015609403,2.4317010314390536e-09
