facteurs,FEM/PINNs,FEM/PINNs,PINNs/Corr,PINNs/Corr,FEM/Corr,FEM/Corr
n_vert,20,40,20,40,20,40
h,0.23,0.11,0.23,0.11,0.23,0.11
"0 : 0.05,0.07",0.035276161149073865,0.001953325359387979,7291.121872264427,131484.97806835102,257.20279012353706,256.83294203948236
"1 : 0.22,-0.06",0.009835520782254081,0.0005445718108263737,29418.979093757225,529403.4754367849,289.35098026934753,288.2982092763856
"2 : 0.1,0.49",0.010504238730790153,0.0005814000860488453,14662.151783557742,266528.1093195747,154.01474264157113,154.9594656928368
"3 : 0.04,-0.4",0.02424579108926992,0.0013421748594814123,8314.624006534452,151050.19008418891,201.59463664826276,202.73576765088688
"4 : -0.08,-0.29",0.018435281765349847,0.0010206541390770038,11323.802721851202,205561.66180172446,208.75749383256243,209.80736095347729
"5 : 0.15,-0.34",0.01452355954586801,0.0008040086766083469,15950.148734616649,288929.91812054726,231.6529349126562,232.30216110065922
"6 : -0.06,0.15",0.014532274816199751,0.0008046550063733392,16744.607944813022,301204.2364768259,243.33724434354454,242.36549682193709
"7 : 0.39,-0.25",0.02129760865102546,0.0011788371289326752,11951.271498006825,213819.2918041412,254.53350324670416,252.05812006081172
"8 : 0.46,-0.03",0.009866934868762216,0.0005461524213701544,23586.131537111134,422491.9106229658,232.722823682734,230.74497999603562
"9 : -0.12,-0.26",0.017225240960967798,0.0009536819960712258,12147.437351963112,220276.11399919298,209.24253544582518,210.07336408556324
"10 : 0.29,-0.34",0.022537193185418997,0.0012474745717783603,10700.027284383752,192757.20779419236,241.14858199741082,240.45971525025257
"11 : 0.03,-0.39",0.024576803909470896,0.0013605187385928737,8209.711230616967,149164.27145413714,201.76846306825422,202.94078644190765
"12 : 0.07,0.16",0.023036813921722864,0.0012755539728767067,10704.304918736918,193154.60354881547,246.59308057432517,246.3791219361168
"13 : 0.43,-0.36",0.01100105505589473,0.0006088042801520091,17105.62286952991,307768.8223927381,188.17989895307053,187.37097637004246
"14 : -0.43,-0.3",0.022279856029119194,0.0012331077933796367,6398.197022334651,115825.63948307172,142.55090850355515,142.8254987197559
"15 : -0.41,-0.13",0.026091473001527223,0.0014442903545604238,6424.271364565361,115736.87644750232,167.6187028630416,167.1576543200791
"16 : -0.48,0.32",0.008673975950380372,0.0004800063861901266,15320.581475081832,277228.70285925904,132.89035526070288,133.07154780764932
"17 : 0.33,-0.4",0.01534368406153199,0.0008491886241934165,13393.463238860148,241562.1882300938,205.50506842681307,205.13186228026447
"18 : 0.28,0.34",0.017116572704663404,0.000947478758810928,10564.110815974505,191968.4281082562,180.82137084174866,181.88600799489544
"19 : 0.37,-0.4",0.011441183784309366,0.000633174680552412,16928.60302831165,305159.7315185736,193.68325845852968,193.21941552173263
"20 : 0.48,0.48",0.005394415702298648,0.00029846644520366023,21600.142806851272,393548.28919272544,116.52014952917169,117.46095889133483
"21 : 0.3,-0.03",0.009312011809776739,0.0005155492872547959,31014.27868299226,556556.6236509811,288.80532936773085,286.932370640199
"22 : -0.04,0.48",0.0132983836144561,0.0007360731284706873,12521.480650583164,227026.12844012099,166.51545311244425,167.10783260550792
"23 : 0.28,0.1",0.010912424984789726,0.0006041588444398597,22868.947993766502,412564.69181554904,249.5556794630344,249.2546074639689
"24 : -0.38,0.24",0.018836264004271415,0.001042621937305456,9696.4693473498,174336.67897816515,182.64525653600614,181.76724597961393
"25 : 0.14,-0.46",0.013819012650833821,0.0007648776590000707,13920.634441001384,252581.20874863112,192.36942344783114,193.19372365506115
"26 : -0.36,-0.22",0.019503381887924866,0.0010796322416311349,8823.449646800136,159348.34348277873,172.0871080304188,172.03760927452043
"27 : 0.44,-0.38",0.007515815124103931,0.0004159066143136498,22831.836912301536,411148.7411090727,171.59986517655025,170.99948089399376
"28 : 0.02,-0.2",0.01525929283086437,0.0008448883984786099,15714.945337889902,284755.1185716516,239.7989527318888,240.58629608858936
"29 : -0.09,-0.38",0.030285795300997953,0.0016765662766752142,6271.220284051057,114007.29179962036,189.92889381023656,191.14078072631418
"30 : -0.24,-0.18",0.014121654713154623,0.0007818381162395874,14287.226414664208,258044.96112518435,201.75927823655005,201.7493863112317
"31 : 0.27,-0.09",0.00910724991869144,0.0005042184021580944,32757.680714341343,587716.8575280673,298.3323850222054,296.33765482417857
"32 : -0.04,-0.44",0.03745990675091287,0.002073568708448577,4879.12820492354,88736.63082128853,182.77168758218468,184.00150096417747
"33 : 0.07,0.19",0.021014074661190218,0.0011635279572706067,11412.391801759526,206041.1608317344,239.82085338492985,239.73465097621246
"34 : -0.48,0.07",0.01480847441322778,0.0008196453082259954,10335.435702784349,186165.00698738507,153.0520351542429,152.58927453306984
"35 : 0.12,-0.23",0.011363852837042948,0.0006291688366433425,22283.951458082072,403316.12795412005,253.23154499745326,253.7539390243912
"36 : 0.11,0.02",0.018340350506223044,0.0010155380129346018,14585.884529890442,263123.4609820551,267.51023472148705,267.21187672219145
"37 : 0.12,-0.41",0.020022865949080572,0.0011083638773180437,10368.924920203242,188139.04338500925,207.61559371331046,208.5265196011165
"38 : 0.44,0.08",0.010967619998233815,0.0006070950546861155,19843.65582253684,357390.98562024534,217.6376764373239,216.97029995944757
"39 : 0.18,0.43",0.014994256025662029,0.0008299630193025892,11068.933258282548,201279.50661485372,165.97041920565394,167.05454703379945
"40 : -0.14,-0.18",0.016463508049617732,0.000911551141053408,13182.45788834683,238474.60604829574,217.02950155854478,217.38179925558592
"41 : -0.06,0.17",0.014087245347040029,0.0007800068319067045,17184.918898478198,309136.21828227874,242.08816879184727,241.12836224997974
"42 : 0.2,-0.37",0.017280880335443116,0.0009565805659548255,13219.921171344165,239190.11791753967,228.4518758059895,228.80461836836153
"43 : -0.44,0.22",0.019076666302656007,0.00105586180539478,8488.691273054634,152949.05413324112,161.93593076233145,161.4930644305479
"44 : 0.17,-0.21",0.010186381660959585,0.0005639727691415209,26432.04508094623,477338.78511645645,269.24689927420775,269.20607646077735
"45 : 0.17,-0.32",0.013059952581831407,0.0007229921354344853,18546.48559554023,335551.84561844973,242.21622243737465,242.60134541266572
"46 : -0.29,0.09",0.009865177096543913,0.0005461719133231051,21886.35837654732,392013.83754220477,215.91280138306664,214.1069476995589
"47 : -0.37,-0.48",0.024214717957585723,0.001339979415722901,5250.808183648503,95434.5226570856,127.14683921643146,127.88029590983552
"48 : -0.18,0.33",0.013694680285923815,0.0007581119859052483,15539.244500516454,279546.3030459523,212.80498531937275,211.92740295463724
"49 : -0.14,-0.5",0.019066302861553367,0.001055276433606821,8387.62004389074,152634.14930558228,159.92090404445642,161.0712207258059
