h,P1,P2,P3
0.2961921958772248,0.552144306671524,0.0836583907615666,0.0146971039073122
0.1433188044567221,0.1836365330321609,0.0097733075769895,0.000778120103084
0.07052195139934,0.0484841587336886,0.0011827782715671,4.36309492995589e-05
0.0349833302217201,0.0121852091501335,0.0001450746334599,2.603688673407432e-06
0.0174230703457196,0.0030381831159738,1.794420587567002e-05,1.5955634661581997e-07
