nb_vert,h,err
16,0.29619219587722484,0.55215658144864
32,0.1433188044567221,0.1836818097816293
64,0.07052195139934005,0.04849788573865691
128,0.03498333022172013,0.012188750457346935
256,0.017423070345719664,0.0030390714184911163
