h,P1,P2,P3
0.2961921958772248,0.55215658144864,0.0836610388648785,0.0146981841312635
0.1433188044567221,0.1836818097816293,0.0097739006236439,0.0007781433868063
0.07052195139934,0.0484978857386569,0.001182875690618,4.363299627244105e-05
0.0349833302217201,0.0121887504573469,0.0001450871161171,2.60388099194243e-06
0.0174230703457196,0.0030390714184911,1.794575862282678e-05,1.5957073147258678e-07
