nb_vert,h,err
10,0.49365365979537407,0.12017735159573528
15,0.31734878129702676,0.08725660384373242
20,0.23383594411359887,0.059698544966502794
25,0.18512012242326567,0.04179821743065426
30,0.15320285993649607,0.03041360319779089
