nb_vert,h,err
16,0.29619219587722484,0.012819001013896809
32,0.1433188044567221,0.0014973170631926043
64,0.07052195139934005,0.0001813686864011538
128,0.03498333022172013,2.22545890925072e-05
256,0.017423070345719664,2.7530161626292977e-06
