nb_vert,h,err
16,0.29619219587722484,0.001183315340405895
32,0.1433188044567221,6.221358598147253e-05
64,0.07052195139934005,3.5964778898411066e-06
128,0.03498333022172013,2.154600048282788e-07
256,0.017423070345719664,1.3168484377682713e-08
