nb_vert,h,err
16,0.06666666666666676,0.0012845945728766914
32,0.032258064516129115,0.0003492376509169537
64,0.015873015873015928,8.758139519379209e-05
128,0.007874015748031593,2.1730983826364167e-05
256,0.0039215686274510775,5.401494410745871e-06
