facteurs,FEM/PINNs,FEM/PINNs,PINNs/Corr,PINNs/Corr,FEM/Corr,FEM/Corr
"36 : 0.11,0.02",0.15895989302314248,0.022035994646070776,495.8583620354698,3266.41457448748,78.82159218378894,71.97869407525366
"37 : 0.12,-0.41",0.17063550115396567,0.0234384210613927,317.4783431359704,2112.4388103493616,54.17307618653699,49.512230303395825
"38 : 0.44,0.08",0.16180841212170963,0.022385187362279096,330.2458887412141,2263.5182929927623,53.436562866938644,50.669281086589145
"39 : 0.18,0.43",0.0521196774421721,0.007333689571288049,1242.2429651447244,9131.034715806636,64.74530264815047,66.96417407038027
"40 : -0.14,-0.18",0.12270144302606352,0.016928035902177316,601.2512713022886,3796.4236925731448,73.77439861004602,64.26599656775477
"41 : -0.06,0.17",0.16443677653714617,0.02297107642859986,405.19889924420517,2633.975842462384,66.62960084811697,60.50526038828913
"42 : 0.2,-0.37",0.22979675813444886,0.03154589503852214,244.14555662144608,1612.3266268110804,56.10385742453883,50.862286537196795
"43 : -0.44,0.22",0.08749987650020744,0.012264324275782383,552.4574347402598,3474.06812613524,48.339957311394144,42.60709805508224
"44 : 0.17,-0.21",0.21759974930944223,0.029948538528743192,347.49699808784993,2259.455696004175,75.61525966969987,67.66739596576929
"45 : 0.17,-0.32",0.33584547977316564,0.0461421019983544,192.42298076802456,1260.525388396704,64.62438829541983,58.163291042916015
"46 : -0.29,0.09",0.07886382171475059,0.010986672312627727,704.4451676075216,4488.0031127430175,55.55523810601718,49.30821953776076
"47 : -0.37,-0.48",0.04823474055247879,0.006582067012135636,673.14189069971,4644.191216138621,32.46882445290555,30.568377801796096
"48 : -0.18,0.33",0.2767818778622081,0.03901040774538096,206.36774580693626,1342.5424421094758,57.11885221463463,52.37312808217016
"49 : -0.14,-0.5",0.06423638862404177,0.008818927187954278,616.3747282114875,4228.570287989029,39.593686579431235,37.2914534789221
