nb_vert,h,err
10,0.49365365979537407,0.012837518468283907
15,0.31734878129702676,0.005807349276025237
20,0.23383594411359887,0.0032498624153220615
25,0.18512012242326567,0.0020646803090421735
30,0.15320285993649607,0.0014243668495808371
