nb_vert,h,err
16,0.29619219587722484,0.001997158440427897
32,0.1433188044567221,0.00022820913246348972
64,0.07052195139934005,2.725065190847961e-05
128,0.03498333022172013,3.328377539206224e-06
256,0.017423070345719664,4.112293361101195e-07
