nb_vert,h,err
10,0.49365365979537407,0.0019094656523620625
15,0.31734878129702676,0.0005150697335064384
20,0.23383594411359887,0.00020741158081101252
25,0.18512012242326567,0.00010324770008513019
30,0.15320285993649607,5.862979926943541e-05
