nb_vert,h,err
16,0.29619219587722484,0.001990896635014033
32,0.1433188044567221,0.0002274860244300571
64,0.07052195139934005,2.716414779703814e-05
128,0.03498333022172013,3.317808584908304e-06
256,0.017423070345719664,4.099234332844774e-07
