err_PINNs,err,times,mesh,assemble,solve
0.005265274895085503,0.00014596412632228808,1.135202169418335,0.0003228187561035156,1.1257696151733398,0.009109735488891602
0.004813885542985327,0.0001417285320945603,1.1449711322784424,0.0003228187561035156,1.1399168968200684,0.004731416702270508
0.005176977119793867,0.00013880475578655245,1.1359314918518066,0.0003228187561035156,1.1294920444488525,0.006116628646850586
0.005071049492672315,0.00014489068288913037,1.1456489562988281,0.0003228187561035156,1.140132188796997,0.005193948745727539
0.005243732608413821,0.00013172666711893695,1.141432285308838,0.0003228187561035156,1.1358330249786377,0.00527644157409668
0.005769758783122257,0.0001440195872851577,1.146334171295166,0.0003228187561035156,1.1403565406799316,0.005654811859130859
0.00716677282959082,0.0001498094919186978,1.1314189434051514,0.0003228187561035156,1.1254534721374512,0.00564265251159668
0.004683290259370345,0.00015119163749238886,1.1339681148529053,0.0003228187561035156,1.1283676624298096,0.0052776336669921875
0.005082776763792734,0.00015426306851207933,1.1428589820861816,0.0003228187561035156,1.137258768081665,0.005277395248413086
0.0038567200492690217,0.00012176750657916975,1.1404542922973633,0.0003228187561035156,1.1338450908660889,0.0062863826751708984
