nb_vert,h,err
8,0.20203050891044222,0.01766588127810369
16,0.09428090415820647,0.00246793562199138
32,0.045619792334616084,0.0002829871452046465
64,0.02244783432338254,3.412671878892495e-05
128,0.01113553986120561,4.230260646187942e-06
