nb_vert,h,err
8,0.20203050891044222,0.13479695640980943
16,0.09428090415820647,0.037578881407079365
32,0.045619792334616084,0.009768313628232274
64,0.02244783432338254,0.002436969712923516
128,0.01113553986120561,0.0006043052764460249
