nb_vert,h,err
8,0.20203050891044222,0.12271792486399426
16,0.09428090415820647,0.03284105710960614
32,0.045619792334616084,0.008507695232477906
64,0.02244783432338254,0.0021162509430986158
128,0.01113553986120561,0.0005243344637206523
