nb_vert,h,err
8,0.20203050891044222,0.00613800971037836
16,0.09428090415820647,0.00030721438324898316
32,0.045619792334616084,1.817019733794478e-05
64,0.02244783432338254,1.348372778312782e-06
128,0.01113553986120561,3.930149467038431e-07
