nb_vert,h,err
8,0.20203050891044222,0.0038360001962490266
16,0.09428090415820647,0.0001919442175243512
32,0.045619792334616084,1.0069056313019299e-05
64,0.02244783432338254,5.768090898422286e-07
128,0.01113553986120561,2.4496107745056995e-07
