nb_vert,h,err
16,0.16663035129479017,0.00025323640607262333
32,0.08691933730437637,6.749571361730037e-05
64,0.04347038548979546,1.628537333164758e-05
128,0.02197797091453632,4.193955911067968e-06
256,0.010988924822874708,1.052420454447041e-06
