,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,10.180027028615095,35.80475423567668,19.485468781828516,6.861372211792877,71.16803966779909,254.31973449962572,153.43512293471477,39.70833600632217
1,40.0,33.347195865145125,125.02838107159666,65.63895346857758,23.780847634409696,63.933473562078966,199.9504736576773,131.0636691950908,31.185782200602493
