method,FEM,FEM,PINNs,PINNs,Corr,Corr
n_vert,20,40,20,40,20,40
h,0.23,0.11,0.23,0.11,0.23,0.11
"0 : 0.05,0.07",0.40697488040005403,0.12102010905492133,0.024564294992874845,0.024564293350413026,0.0009189221621354242,0.00031158897613418684
"1 : 0.22,-0.06",0.40691611938122063,0.12098587134028382,0.014526359437979336,0.014526357535845401,0.0009521841566665998,0.0003254735744348821
"2 : 0.1,0.49",0.40663095393269966,0.12082767582574595,0.05733876198061386,0.057338764136049256,0.0018551051082513392,0.0006028836080071854
"3 : 0.04,-0.4",0.4067632772000092,0.12089850226089396,0.02670619993285418,0.026706201334737546,0.0010487460913933895,0.00035984842864910565
"4 : -0.08,-0.29",0.4068523644875176,0.12095226068780977,0.017510296612675107,0.01751029809330939,0.0009955209842881635,0.0003283044702699123
"5 : 0.15,-0.34",0.40680151069350934,0.12091821596909348,0.0243501765650744,0.024350178659436658,0.0010765400300411369,0.00035040851856714785
"6 : -0.06,0.15",0.4069481041171195,0.12100417361579509,0.023948643615592884,0.023948643323897692,0.0010108562939900325,0.00032537421366822414
"7 : 0.39,-0.25",0.40670211944582974,0.12085776067882302,0.014899176574060959,0.014899179066613772,0.0011071178524119235,0.0003823356177247573
"8 : 0.46,-0.03",0.40668806917481687,0.12085535540638147,0.025774018845968718,0.025774018921621965,0.0016698766064254284,0.0005447519539549494
"9 : -0.12,-0.26",0.40686730237653734,0.1209612872590253,0.013385518381579331,0.013385519775536538,0.0010115469879930649,0.00033441805026708103
"10 : 0.29,-0.34",0.40671956188817115,0.12086769203110782,0.023860496559862356,0.023860497869584198,0.000952925450494796,0.00033311225488092544
"11 : 0.03,-0.39",0.40677267372654263,0.12090437031981321,0.02619290808307241,0.026192909505538476,0.0010283464443812552,0.00035123659408140283
"12 : 0.07,0.16",0.4069421100085386,0.12100216130559795,0.024324558874760694,0.024324556872394692,0.0009569134328013874,0.0003169203492585656
"13 : 0.43,-0.36",0.40658171017443195,0.12078353478429661,0.027668589355530283,0.02766858957368726,0.0015099995032036414,0.0005261473900686549
"14 : -0.43,-0.3",0.4065736238135685,0.12080204514180105,0.016344107339335768,0.01634410694717976,0.0012909631060419042,0.0004418308140799321
"15 : -0.41,-0.13",0.4067116642298602,0.12087452641339552,0.03263751614426543,0.0326375165320336,0.0011481975896631004,0.0003925938752611825
"16 : -0.48,0.32",0.4065552519704591,0.12076788115247196,0.02443016496997177,0.024430164571952878,0.0021241464406162335,0.0006968970961538343
"17 : 0.33,-0.4",0.406629642747986,0.120813034536883,0.02895620039274445,0.02895620028406509,0.0011134677374603226,0.00040568501820735747
"18 : 0.28,0.34",0.4066963223836352,0.1208692054647935,0.008793532372112254,0.00879352520061262,0.0009355886828985992,0.00033639565729768603
"19 : 0.37,-0.4",0.4065964725069526,0.12079253665587546,0.030022988418399815,0.03002298797956839,0.0013004769905572181,0.00046282431342447764
"20 : 0.48,0.48",0.40631216410759063,0.12066049886452997,0.03319242881747008,0.033192429529315046,0.00362136653940579,0.0011381527261352903
"21 : 0.3,-0.03",0.40685834120489994,0.12095338338952373,0.018801711533858647,0.018801709273326736,0.0009608944038458471,0.0003289077943339311
"22 : -0.04,0.48",0.40667181634295646,0.12084574139418049,0.06310435493398528,0.06310435675762104,0.0017467241736880102,0.0005662464055468301
"23 : 0.28,0.1",0.40685217282478914,0.12095268666782213,0.02842008502946002,0.028420081759485537,0.0009996382936313867,0.00033959993121962425
"24 : -0.38,0.24",0.40671658559526225,0.12086650058521912,0.015721166341145093,0.015721167082496924,0.0010769945334551062,0.0003819266135872024
"25 : 0.14,-0.46",0.4066749665412433,0.12084418613962694,0.029383957502544727,0.029383958008204123,0.0014678142665834244,0.0005006345295325041
"26 : -0.36,-0.22",0.40672400891835386,0.1208835860797455,0.016851240818736006,0.0168512414101092,0.0010302817101104104,0.00035022440390116447
"27 : 0.44,-0.38",0.40654546934373464,0.12076111576222259,0.030669453992442305,0.030669453744840564,0.001892422007192355,0.0006387688843522056
"28 : 0.02,-0.2",0.4069261431988562,0.12099212563164746,0.012421445070923126,0.012421447302512977,0.0009711599797276444,0.0003173260277192354
"29 : -0.09,-0.38",0.40676415247413994,0.12090281843487481,0.023067674341751002,0.02306767518373709,0.000993181559365319,0.000341767983907371
"30 : -0.24,-0.18",0.4068509366095456,0.12095300435343809,0.012996730114904983,0.012996731072872896,0.0010630211851016403,0.00035202822644204404
"31 : 0.27,-0.09",0.40687179751720465,0.1209600578512918,0.012596935205959364,0.012596933745538226,0.0009776111345083946,0.0003303190512078645
"32 : -0.04,-0.44",0.4067137487257239,0.12087285742612544,0.025966950194682935,0.025966950744957248,0.001200939140783786,0.0004136953186188544
"33 : 0.07,0.19",0.40692344743912906,0.12099181796663742,0.02218393109021944,0.022183929029355443,0.0009751997179481273,0.000319642866394372
"34 : -0.48,0.07",0.4066646786730985,0.12084056949379318,0.048777563551113755,0.048777564088825116,0.0017096374784761914,0.0005695925386112934
"35 : 0.12,-0.23",0.4068917117242934,0.12097108847704793,0.015413262570460221,0.015413265311805306,0.001069818887888196,0.00034068298266339513
"36 : 0.11,0.02",0.406966610267304,0.12101540474824081,0.021942368128401404,0.021942366022044267,0.0008955520235435206,0.00031112509372454867
"37 : 0.12,-0.41",0.4067434235439492,0.12088497994762541,0.027603141817804624,0.027603143218845782,0.0010913420453651972,0.0003764593681283187
"38 : 0.44,0.08",0.4066961836862003,0.12086392864674143,0.03423739498885366,0.0342373934098505,0.001487035517636434,0.0004886658505858849
"39 : 0.18,0.43",0.4066659633043779,0.12085034150778023,0.02801728654435845,0.028017287869891654,0.0012415505654328367,0.00042728069330579205
"40 : -0.14,-0.18",0.40690545730707256,0.12098254248118641,0.011024077681161325,0.01102407868325391,0.0010315060536703869,0.00034185380377187884
"41 : -0.06,0.17",0.4069415715845436,0.12100042435068173,0.022962633829593355,0.022962633586677116,0.0010062617060784126,0.0003235346430886456
"42 : 0.2,-0.37",0.4067521889262743,0.12088830770682399,0.02604859957939262,0.026048601169510542,0.0010422443343005555,0.0003531178308423103
"43 : -0.44,0.22",0.40666804422951375,0.12083804630157194,0.02429430134115821,0.024294301791786696,0.0014403272717728075,0.0004932851653853245
"44 : 0.17,-0.21",0.40688821617058185,0.12096860849438876,0.012978494312014482,0.012978497046254133,0.0010839416352376276,0.000346561021483053
"45 : 0.17,-0.32",0.40681110156105205,0.1209233976652463,0.022710267856124632,0.02271027009656839,0.0010970035717078536,0.0003527110314085195
"46 : -0.29,0.09",0.406859686728656,0.12095306912958147,0.03253077722738138,0.03253077814658996,0.0010646289481297958,0.00034720603648934
"47 : -0.37,-0.48",0.40643994487754337,0.12072948703115795,0.02050330110443115,0.020503299832946194,0.0022164787931445817,0.0007111593705663331
"48 : -0.18,0.33",0.4067944905852823,0.120913436637169,0.013916794912478193,0.013916797015570909,0.0009177894818382569,0.0003185998239482451
