nb_vert,h,err
16,0.16660094771444728,2.4657383151216866e-06
32,0.08694977804807888,4.291537791439517e-07
64,0.04347576862597117,6.006258130953157e-08
128,0.021977593606715005,8.655594203771655e-09
256,0.010988658015609403,2.696126854682709e-09
