nb_vert,h,err
16,0.29619219587722484,1.256353465803318e-05
32,0.1433188044567221,6.677077120761127e-07
64,0.07052195139934005,3.8768657301465466e-08
128,0.03498333022172013,2.3420248972396566e-09
256,0.017423070345719664,2.6965444771918777e-10
