nb_vert,h,err
16,0.29619219587722484,4.305750956769156e-06
32,0.1433188044567221,5.026379171333267e-07
64,0.07052195139934005,6.031246492181694e-08
128,0.03498333022172013,7.37630870039962e-09
256,0.017423070345719664,9.39776751242263e-10
