nb_vert,h,err
16,0.29619219587722484,4.280141121961353e-07
32,0.1433188044567221,2.3224886349711348e-08
64,0.07052195139934005,1.340054801509227e-09
128,0.03498333022172013,1.109676282101598e-10
256,0.017423070345719664,2.2731072426926778e-10
