nb_vert,h,err
16,0.29619219587722484,0.005153298413869585
32,0.1433188044567221,0.001262408276072679
64,0.07052195139934005,0.00030893616258197566
128,0.03498333022172013,7.621857967865105e-05
256,0.017423070345719664,1.8917431711584994e-05
