nb_vert,h,err
16,0.16663035129479017,0.00016672238916748001
32,0.08691933730437637,2.1988239608716837e-05
64,0.04347038548979546,2.6043758988791796e-06
128,0.02197797091453632,3.3702098971701765e-07
256,0.010988924822874708,4.1905533645944505e-08
