nb_vert,h,err
16,0.16663035129479017,2.890260486115758e-06
32,0.08691933730437637,1.3136381404121162e-07
64,0.04347038548979546,9.574224721873427e-09
128,0.02197797091453632,6.523535477467304e-10
256,0.010988924822874708,4.051437939637338e-10
