nb_vert,h,err
10,0.1571348402636773,0.07236371523952606
15,0.10101525445522119,0.034065705561305434
20,0.07443229275647877,0.019590444575051522
25,0.058925565098879064,0.012645764296052681
30,0.048765984909417165,0.008803363618705023
