nb_vert,h,err
16,0.09428090415820647,0.037578893921162454
32,0.045619792334616084,0.009768313856684063
64,0.02244783432338254,0.0024369702439690846
128,0.01113553986120561,0.0006043056867592161
256,0.005545935538718157,0.00015018113974836202
