nb_vert,h,err
10,0.1571348402636773,0.0018248469532980956
15,0.10101525445522119,0.0003608363853979003
20,0.07443229275647877,0.00010527107551399338
25,0.058925565098879064,4.216055372707606e-05
30,0.048765984909417165,2.0009024055205643e-05
