nb_vert,h,err
16,0.09428090415820647,0.01962442913218879
32,0.045619792334616084,0.005734414517684256
64,0.02244783432338254,0.0014865250075518418
128,0.01113553986120561,0.0003724370985563122
256,0.005545935538718157,9.279915274409885e-05
