nb_vert,h,err
16,0.09428090415820647,0.0024679356219990726
32,0.045619792334616084,0.00028298714520853867
64,0.02244783432338254,3.4126718790791805e-05
128,0.01113553986120561,4.2302606471256625e-06
256,0.005545935538718157,5.368619163810004e-07
