h,P1,P2,P3
0.0942809041582064,0.0300576360624994,0.0021348629914492,0.0002621014858574
0.045619792334616,0.0077391763278383,0.0002473315991005,1.5439136782775504e-05
0.0224478343233825,0.0019212919254772,2.9866164443663173e-05,1.2320710080383167e-06
0.0111355398612056,0.0004757629951784,3.697382610160853e-06,1.803064337644041e-07
0.0055459355387181,0.0001181948095649,4.701894773410194e-07,3.401932041649929e-08
