nb_vert,h,err
10,0.1571348402636773,0.009145984686071
15,0.10101525445522119,0.002544181445305292
20,0.07443229275647877,0.0010573369463846801
25,0.058925565098879064,0.0005286801395805042
30,0.048765984909417165,0.0003015787388526532
