nb_vert,h,err
16,0.09428090415820647,0.032841057109698174
32,0.045619792334616084,0.008507695232567732
64,0.02244783432338254,0.002116250943187895
128,0.01113553986120561,0.0005243344638097781
256,0.005545935538718157,0.00013028001897857837
