nb_vert,h,err
16,0.09428090415820647,0.00213457923608054
32,0.045619792334616084,0.0002472968720411989
64,0.02244783432338254,2.986207549588645e-05
128,0.01113553986120561,3.6969187385042787e-06
256,0.005545935538718157,4.731991216601539e-07
