nb_vert,h,err
10,0.1571348402636773,0.007690249771917064
15,0.10101525445522119,0.002141334883243387
20,0.07443229275647877,0.000848560023473726
25,0.058925565098879064,0.0004170919408387656
30,0.048765984909417165,0.00023399354460907327
