nb_vert,h,err
16,0.09428090415820647,0.00019194421752361196
32,0.045619792334616084,1.0069056312722167e-05
64,0.02244783432338254,5.768090897527058e-07
128,0.01113553986120561,2.4496107745199026e-07
256,0.005545935538718157,4.637140741205459e-08
