nb_vert,h,err
16,0.09428090415820647,0.01956019858900343
32,0.045619792334616084,0.005712849701145266
64,0.02244783432338254,0.0014806845311298939
128,0.01113553986120561,0.0003709556286257166
256,0.005545935538718157,9.242865714564857e-05
