nb_vert,h,err
10,0.1571348402636773,0.03774980164985881
15,0.10101525445522119,0.021668570092901192
20,0.07443229275647877,0.013482152737763207
25,0.058925565098879064,0.009069698577386208
30,0.048765984909417165,0.0064754799366528275
