nb_vert,h,err
16,0.09428090415820647,0.004286721171924357
32,0.045619792334616084,0.0019253598120787365
64,0.02244783432338254,0.00093526151260723
128,0.01113553986120561,0.0004620797193999266
256,0.005545935538718157,0.00022973037575753672
