nb_vert,h,err
16,0.09428090415820647,0.00030721438324874105
32,0.045619792334616084,1.8170197338023113e-05
64,0.02244783432338254,1.3483727783236178e-06
128,0.01113553986120561,3.9301494669968775e-07
256,0.005545935538718157,7.361581932621143e-08
