nb_vert,h,err
16,0.16663035129479017,0.011200024150761304
32,0.08691933730437637,0.00193746598065142
64,0.04347038548979546,0.0006637155200576873
128,0.02197797091453632,0.00018088757578034147
256,0.010988924822874708,4.534412198789385e-05
