nb_vert,h,err
16,0.16663035129479017,0.010378024380887467
32,0.08691933730437637,0.0029143055584295928
64,0.04347038548979546,0.0007239892937094079
128,0.02197797091453632,0.00018518194720011741
256,0.010988924822874708,4.629558978603623e-05
