nb_vert,h,err
16,0.16663035129479017,2.800102020400261e-07
32,0.08691933730437637,1.9677096453045858e-08
64,0.04347038548979546,1.1024682195155153e-09
128,0.02197797091453632,1.417381548181733e-10
256,0.010988924822874708,4.5613146586279427e-10
