method,FEM,FEM,PINNs,PINNs,Corr,Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.51",0.0019141963297779,0.0001728778512382,0.0189435911760822,0.0189435875315105,0.5580344039652828,0.5579015875373703
"1 : 0.54,0.49",0.0023646583071927,0.000282960444234,0.0406629289731188,0.0406629682222167,0.562171186691866,0.5599145817653886
"2 : 0.52,0.6",0.0014551642950211,0.0001344853558522,0.023582814033577,0.0235828136191728,0.5594358779812207,0.5586059615667329
"3 : 0.51,0.42",0.0004289108829723,4.9029790661782846e-05,0.0145623862042788,0.0145623874729134,0.552342495091262,0.5551894164835005
"4 : 0.48,0.44",0.011709643612413,0.0012692162993171,0.0541867373672671,0.0541867623581429,0.5626494379764797,0.560520617330481
"5 : 0.53,0.43",0.0008513971257164,9.978560605884616e-05,0.0097649052827196,0.0097649110564615,0.5595062567561178,0.5586325478360095
"6 : 0.49,0.53",0.0008077040333366,9.419393321633676e-05,0.010737788163635,0.0107377871953504,0.5598972814057179,0.5588426726115666
"7 : 0.58,0.45",0.0009964901002829,0.0001126861596098,0.0161423153203727,0.0161423183775508,0.5596513997031438,0.5587254214720503
"8 : 0.59,0.49",0.0044161803818018,0.0005017894437964,0.0425572217986344,0.0425572253155967,0.5625134249237163,0.5600560830218608
"9 : 0.48,0.45",0.0020458334900789,0.0001674153709099,0.0387522318579219,0.0387522304860451,0.547295132899566,0.5527863998758682
"10 : 0.56,0.43",0.0013398101013782,0.0001550575274715,0.0251718716756742,0.0251718620671708,0.5606159372321227,0.5591701010439842
"11 : 0.51,0.42",0.000614034543116,6.829109138237136e-05,0.0138136686026378,0.0138136683196631,0.5536513244290283,0.5558207581002057
"12 : 0.51,0.53",0.0006417456886046,7.408026635953505e-05,0.010518893606586,0.0105188900669914,0.5589783691520601,0.5584080822093525
"13 : 0.59,0.43",0.0022172551531235,0.0002563196320625,0.0509686108300663,0.0509685814755178,0.5618853012632019,0.5597820855608612
"14 : 0.41,0.44",0.0005108752712255,6.326926000417789e-05,0.038242093533976,0.0382421065659988,0.5553978465856744,0.5566670331425075
"15 : 0.42,0.47",0.0015281890667022,0.000179460237489,0.0170815294808886,0.0170815341507655,0.5607342668647153,0.5591986887321646
"16 : 0.4,0.56",0.0083558057671323,0.0006425821268234,0.1608448152918961,0.1608448231351437,0.5510088509112034,0.5545775188918887
"17 : 0.57,0.42",0.0012803252465428,0.0001365458334143,0.0192947184293792,0.0192947296996943,0.5587667861327938,0.5582708794346594
"18 : 0.56,0.57",0.0004348988384456,5.0256592546804376e-05,0.0111184902032985,0.0111184929075523,0.5580358320899392,0.5579786350990272
"19 : 0.57,0.42",0.0016332622550176,0.0001538124350957,0.0175751433357444,0.0175751534228391,0.5569912164244398,0.5574028470869106
"20 : 0.6,0.6",0.0006938296285607,7.786843053158602e-05,0.0196856340608507,0.0196856438499501,0.5598989803559319,0.5589010249201539
"21 : 0.56,0.49",0.0087926373552646,0.0007619632134999,0.0346740143083185,0.0346740070269665,0.5836243453450461,0.5814018046346072
"22 : 0.49,0.6",0.0007554038904885,7.544668631424218e-05,0.0144666458147167,0.014466644046242,0.5557054159923009,0.5568160569065054
"23 : 0.56,0.52",0.0134051842083491,0.0011267176683393,0.124643158477167,0.1246431547065963,0.5812492586807151,0.5795303871325808
"24 : 0.42,0.55",0.0013825997878649,0.0001618199048071,0.014968448412348,0.0149684624741928,0.5609625756694102,0.5593331855366356
"25 : 0.53,0.41",0.0017452016841122,0.0001712362804229,0.0143695417875231,0.0143695415946916,0.557122994234267,0.5574743849709629
"26 : 0.43,0.46",0.0178142815160726,0.0032313401738734,0.1959320741281966,0.1959319135606792,0.5662806602574215,0.560898952376675
"27 : 0.59,0.42",0.0021224753073705,0.0002471483061593,0.0501404287834419,0.0501403991715875,0.561900068286037,0.5597929204109332
"28 : 0.5,0.46",0.000732853742375,8.443051539132345e-05,0.0087041303513915,0.0087041287840972,0.5583623814187298,0.558078760825658
"29 : 0.48,0.42",0.0344192275023641,0.0041614858504627,0.1357769221663449,0.1357769384711437,0.5689385409379664,0.5676389246475362
"30 : 0.45,0.46",0.0022654368314343,0.0002083694076,0.0139857703916904,0.0139857709993809,0.5561901401132874,0.5570433007044794
"31 : 0.55,0.48",0.0014685198550697,0.0001678693532477,0.0205778939844374,0.0205778954758517,0.5609802894394678,0.559373663914348
"32 : 0.49,0.41",0.0060680045732777,0.0007826461360418,0.132163038502604,0.1321630578272434,0.5630109927538448,0.5599959853262235
"33 : 0.51,0.54",0.0047102966465332,0.0004864810368978,0.0329461950784444,0.0329462016518128,0.5627556089293622,0.5603934750620585
"34 : 0.4,0.51",0.0008594390626242,0.000101910517201,0.0235728335130628,0.0235728380603198,0.5594348884440906,0.5586001637607823
"35 : 0.52,0.45",0.000925113350843,0.0001052995123433,0.0099060821230915,0.0099060731658198,0.5590718507459097,0.5584201714039408
"36 : 0.52,0.5",0.0010105575114275,0.0001132760518226,0.0129426413451229,0.0129426308535615,0.559679908289934,0.5587360399923776
"37 : 0.52,0.42",0.0008216224931652,9.324792480152388e-05,0.0098987620682149,0.0098987590857476,0.557714771972627,0.5577646171104521
"38 : 0.59,0.52",0.0007132155620753,8.244429942939018e-05,0.0123964210022028,0.0123964205729348,0.559829767114247,0.558850710537438
"39 : 0.54,0.59",0.0021798569594641,0.000224690250892,0.0264043970096623,0.0264044010240771,0.561726731014073,0.5597351708665167
"40 : 0.47,0.46",0.0005912339574099,6.495288650151507e-05,0.0166483386736349,0.0166483385771222,0.552705478329807,0.5553685216341638
"41 : 0.49,0.53",0.0039832016334125,0.0003925391180065,0.0262435791968078,0.0262435799577708,0.5617064264860122,0.5597171970951382
"42 : 0.54,0.43",0.0035056101100348,0.0003350269474252,0.0155037776213906,0.0155037788090282,0.5600388737132054,0.5588473709987558
"43 : 0.41,0.54",0.0004226293934175,5.120027520396935e-05,0.0342745062570385,0.0342745119359659,0.5561961502270583,0.5570517488148525
"44 : 0.53,0.46",0.0005165657805583,5.977226403351928e-05,0.0091815220713722,0.0091815232778094,0.5569669781678274,0.5574186825748494
"45 : 0.53,0.44",0.0007827857933128,8.729298786981961e-05,0.0135397141953755,0.0135397099485806,0.5572191111375818,0.5575307221947292
"46 : 0.44,0.52",0.0137835273212338,0.0019477975620248,0.0742745068281892,0.0742745551254423,0.5660745584819251,0.5624165332200173
"47 : 0.43,0.4",0.0008308955296091,8.632397134047289e-05,0.0278379809696226,0.0278379916911832,0.546611025519886,0.5524701769652328
"48 : 0.46,0.57",0.0042076036732013,0.0003356999131334,0.0388203762122882,0.0388203778292107,0.5573732861833447,0.5575631405827401
"49 : 0.47,0.4",0.0004955299924972,5.526226861536982e-05,0.0244985303193484,0.0244985349773666,0.5482182664106464,0.5532137908670096
